rank,uid,profile,start_date,end_date,name,changesets,map_changes,highway_len_m,nodes.create,nodes.modify,nodes.delete,ways.create,ways.modify,ways.delete,relations.create,relations.modify,relations.delete,poi.create,poi.modify,building.create,building.modify,highway.create,highway.modify,waterway.create,waterway.modify,amenity.create,amenity.modify,countries,editors,hashtags,tags_create,tags_modify
2761,17647655,https://www.openstreetmap.org/user/Laura%20MC,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,Laura MC,4.0,904.0,0.0,722.0,28.0,0.0,148.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,142.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,Turkey,RapiD 1.1.9-tm.1,"#hotosm-project-14226,#turkiye,#awsmapathon,#helpngo,#turkey,#TürkiyeEQ060223","{""building"": 142, ""source"": 6, ""type"": 2, ""layer"": 1}","{""building"": 3, ""source"": 3, ""highway"": 1}"
2762,1739429,https://www.openstreetmap.org/user/ofboir,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,ofboir,14.0,904.0,0.0,420.0,362.0,16.0,86.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,84.0,7.0,2.0,7.0,0.0,0.0,0.0,0.0,"Turkey,Syrian Arab Republic","iD 2.21.1,RapiD 1.1.9-tm.1","#hotosm-project-14226,#awsmapathon,#OMHAP,#Syria,#yercizenler,#turkiye,#AKDN,#helpngo,#turkey,#hotosm-project-14235,#hotosm-project-14232,#TürkiyeEQ060223","{""building"": 84, ""source"": 10, ""highway"": 2}","{""building"": 7, ""highway"": 7, ""source"": 5, ""surface"": 2}"
2763,14004059,https://www.openstreetmap.org/user/lovely_dags,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,lovely_dags,4.0,903.0,6223.0,723.0,50.0,0.0,118.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,5.0,41.0,5.0,0.0,0.0,0.0,0.0,Turkey,RapiD 1.1.9-tm.1,"#yercizenler,#turkiye,#SMforST2023,#turkey,#TürkiyeEQ060223,#hotosm-project-14262","{""building"": 77, ""source"": 66, ""highway"": 41}","{""source"": 6, ""building"": 5, ""highway"": 5, ""natural"": 1, ""landuse"": 1}"
2764,10235492,https://www.openstreetmap.org/user/Alex%20Pro%205,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,Alex Pro 5,4.0,902.0,1419.0,614.0,137.0,12.0,122.0,15.0,2.0,0.0,0.0,0.0,1.0,0.0,103.0,3.0,7.0,10.0,0.0,0.0,0.0,0.0,Syrian Arab Republic,JOSM/1.5 (18570 en),"#OMHAP,#Syria,#AKDN,#TürkiyeEQ060223,#hotosm-project-14232","{""building"": 103, ""barrier"": 13, ""highway"": 7}","{""highway"": 10, ""surface"": 5, ""building"": 3, ""source"": 3, ""landuse"": 2}"
2765,18664805,https://www.openstreetmap.org/user/Hct99fm,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,Hct99fm,3.0,902.0,2347.0,732.0,0.0,1.0,168.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,Syrian Arab Republic,iD 2.21.1,"#OMHAP,#Syria,#hotosm-project-14311,#MissingMaps,#TürkiyeEQ060223","{""building"": 155, ""highway"": 13}","{""highway"": 1}"
2766,9566391,https://www.openstreetmap.org/user/Deswysen,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,Deswysen,61.0,900.0,5654.0,713.0,54.0,0.0,117.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,"Turkey,Syrian Arab Republic","iD 2.21.1,RapiD 1.1.9-tm.1","#yercizenler,#OMHAP,#Syria,#AKDN,#hotosm-project-14219,#TürkiyeEQ060223,#hotosm-project-14232","{""building"": 105, ""source"": 23, ""highway"": 12}","{""building"": 14, ""highway"": 2, ""source"": 1}"
2767,13426455,https://www.openstreetmap.org/user/Alex%20Buenaventura,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,Alex Buenaventura,29.0,900.0,3502.0,732.0,16.0,6.0,140.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,123.0,1.0,17.0,3.0,0.0,0.0,0.0,0.0,Turkey,RapiD 1.1.9-tm.1,"#hotosm-project-14220,#yercizenler,#hotosm-project-14219,#hotosm-project-14218,#TürkiyeEQ060223,#UAMaps","{""building"": 123, ""source"": 63, ""highway"": 17, ""surface"": 15}","{""highway"": 3, ""source"": 2, ""surface"": 2, ""building"": 1}"
2768,18428295,https://www.openstreetmap.org/user/Erik4544,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,Erik4544,13.0,899.0,9847.0,720.0,0.0,50.0,96.0,21.0,12.0,0.0,0.0,0.0,0.0,0.0,48.0,1.0,46.0,18.0,0.0,0.0,0.0,0.0,"Turkey,Syrian Arab Republic","iD 2.21.1,RapiD 1.1.9-tm.1","#yercizenler,#OMHAP,#Syria,#turkiye,#hotosm-project-14225,#turkey,#hotosm-project-14235,#TürkiyeEQ060223,#hotosm-project-14245","{""building"": 48, ""highway"": 46, ""source"": 7, ""landuse"": 2}","{""highway"": 18, ""source"": 16, ""surface"": 2, ""landuse"": 2, ""building"": 1, ""cutting"": 1, ""name"": 1}"
2769,18456478,https://www.openstreetmap.org/user/Deniz_24_Arslan,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,Deniz_24_Arslan,15.0,899.0,1219.0,682.0,12.0,64.0,116.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,106.0,5.0,10.0,10.0,0.0,0.0,0.0,0.0,Turkey,RapiD 1.1.9-tm.1,"#hotosm-project-14226,#yercizenler,#awsmapathon,#turkiye,#hotosm-project-14234,#helpngo,#turkey,#TürkiyeEQ060223","{""building"": 106, ""highway"": 10, ""layer"": 1}","{""highway"": 10, ""building"": 5, ""source"": 2, ""name"": 2, ""boundary"": 1, ""admin_level"": 1, ""addr:housenumber"": 1, ""addr:city"": 1, ""addr:street"": 1, ""addr:neighbourhood"": 1, ""building:levels"": 1, ""layer"": 1, ""addr:district"": 1}"
2770,9123027,https://www.openstreetmap.org/user/Its%20A%20Me%20A%20ARNAV,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,Its A Me A ARNAV,8.0,899.0,0.0,569.0,0.0,160.0,132.0,6.0,32.0,0.0,0.0,0.0,0.0,0.0,122.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,"Turkey,Syrian Arab Republic","iD 2.21.1,RapiD 1.1.9-tm.1","#hotosm-project-14226,#awsmapathon,#OMHAP,#Syria,#yercizenler,#turkiye,#hotosm-project-14246,#AKDN,#helpngo,#turkey,#hotosm-project-14235,#hotosm-project-14232,#TürkiyeEQ060223","{""building"": 122, ""highway"": 6, ""landuse"": 3, ""name:ku"": 1, ""source"": 1, ""oneway"": 1, ""ref"": 1, ""name"": 1, ""layer"": 1, ""place"": 1}","{""highway"": 4, ""building"": 2, ""source"": 2, ""surface"": 1}"
2771,18147031,https://www.openstreetmap.org/user/isefa907,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,isefa907,23.0,899.0,2099.0,524.0,187.0,34.0,125.0,24.0,4.0,1.0,0.0,0.0,0.0,0.0,106.0,0.0,18.0,22.0,0.0,0.0,0.0,0.0,Turkey,RapiD 1.1.9-tm.1,"#yercizenler,#turkiye,#road,#hotosm-project-14221,#hotosm-project-14233,#hotosm-project-14234,#turkey,#hotosm-project-14235,#TürkiyeEQ060223,#hotosm-project-14262","{""building"": 106, ""source"": 81, ""highway"": 18, ""type"": 1}","{""highway"": 22, ""source"": 2, ""name"": 2, ""boundary"": 1, ""admin_level"": 1, ""layer"": 1, ""landuse"": 1}"
2772,8612543,https://www.openstreetmap.org/user/amos%20katompa,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,amos katompa,1.0,898.0,0.0,517.0,27.0,178.0,124.0,11.0,41.0,0.0,0.0,0.0,0.0,0.0,118.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,Turkey,JOSM/1.5 (18513 fr),"#hotosm-project-14226,#turkiye,#awsmapathon,#helpngo,#turkey,#TürkiyeEQ060223","{""building"": 118, ""buildingi"": 6}","{""highway"": 8, ""building"": 2, ""leisure"": 1, ""name"": 1}"
2773,18438859,https://www.openstreetmap.org/user/HODANCI,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,HODANCI,2.0,898.0,0.0,32.0,552.0,298.0,7.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,Turkey,RapiD 1.1.9-tm.1,"#yercizenler,#turkiye,#hotosm-project-14234,#turkey,#TürkiyeEQ060223","{""building"": 7, ""source"": 2}","{""source"": 4, ""building"": 3, ""highway"": 1}"
2774,12121200,https://www.openstreetmap.org/user/Johannes%20Hanto,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,Johannes Hanto,1.0,897.0,0.0,715.0,0.0,3.0,176.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Syrian Arab Republic,iD 2.21.1,"#TürkiyeEQ060223,#hotosm-project-14246,#OMHAP,#Syria","{""building"": 176}","{""landuse"": 2, ""source"": 2, ""highway"": 1}"
2775,10513395,https://www.openstreetmap.org/user/ReslanAlTinawi,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,ReslanAlTinawi,6.0,896.0,0.0,724.0,18.0,32.0,111.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,111.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,Syrian Arab Republic,iD 2.21.1,"#OMHAP,#Syria,#AKDN,#MissingMaps,#TürkiyeEQ060223,#hotosm-project-14232,#hotosm-project-14245","{""building"": 111, ""type"": 1}","{""building"": 4, ""highway"": 2, ""source"": 2}"
2776,18510726,https://www.openstreetmap.org/user/thisiscindy,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,thisiscindy,11.0,896.0,0.0,703.0,3.0,12.0,161.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,161.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,"Turkey,Syrian Arab Republic","iD 2.21.1,RapiD 1.1.9-tm.1","#yercizenler,#OMHAP,#Syria,#turkiye,#uhuzam,#hotosm-project-14264,#AKDN,#hotosm-project-14233,#cscrs,#MissingMaps,#turkey,#TürkiyeEQ060223,#hotosm-project-14232","{""building"": 161, ""layer"": 4}","{""highway"": 8, ""building"": 6, ""tracktype"": 4, ""layer"": 3, ""source"": 2}"
2777,18439389,https://www.openstreetmap.org/user/Gokhan%20Iyigun,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,Gokhan Iyigun,9.0,896.0,579.0,588.0,103.0,36.0,140.0,22.0,7.0,0.0,0.0,0.0,0.0,0.0,130.0,11.0,10.0,11.0,0.0,0.0,0.0,1.0,Turkey,RapiD 1.1.9-tm.1,"#hotosm-project-14226,#turkiye,#awsmapathon,#helpngo,#turkey,#TürkiyeEQ060223","{""building"": 130, ""highway"": 10, ""source"": 8, ""motor_vehicle"": 1, ""horse"": 1, ""bridge"": 1, ""layer"": 1}","{""highway"": 11, ""building"": 11, ""name"": 2, ""wikidata"": 1, ""wheelchair"": 1, ""oneway"": 1, ""brand"": 1, ""addr:postcode"": 1, ""tourism"": 1, ""addr:housenumber"": 1, ""brand:wikipedia"": 1, ""addr:city"": 1, ""brand:wikidata"": 1, ""rooms"": 1, ""stars"": 1, ""fax"": 1, ""amenity"": 1, ""official_name"": 1, ""source"": 1, ""internet_access"": 1, ""religion"": 1, ""ref"": 1, ""contact:facebook"": 1, ""smoking"": 1, ""addr:neighbourhood"": 1, ""addr:street"": 1, ""email"": 1, ""website"": 1, ""maxspeed"": 1, ""phone"": 1, ""operator"": 1}"
2778,5620112,https://www.openstreetmap.org/user/Vrestan_skaut,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,Vrestan_skaut,3.0,896.0,0.0,616.0,107.0,16.0,154.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Syrian Arab Republic,JOSM/1.5 (18646 cs),"#hotosm-project-14230,#OMHAP,#Syria,#AKDN,#TürkiyeEQ060223,#hotosm-project-14245","{""building"": 154}",{}
2779,16936116,https://www.openstreetmap.org/user/bdohan,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,bdohan,19.0,895.0,1324.0,736.0,13.0,0.0,142.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,Syrian Arab Republic,iD 2.21.1,"#hotosm-project-14230,#OMHAP,#Syria,#youthmappers,#texastech,#hotosm-project-14311,#AKDN,#ttumapathon23,#MissingMaps,#ttumapathons23,#TürkiyeEQ060223","{""building"": 134, ""highway"": 8, ""service"": 2}","{""highway"": 3, ""building"": 1}"
2780,563706,https://www.openstreetmap.org/user/RAHinton,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,RAHinton,9.0,895.0,4074.0,634.0,110.0,22.0,115.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,100.0,6.0,15.0,4.0,0.0,0.0,0.0,0.0,Turkey,JOSM/1.5 (18583 en),"#hotosm-project-14226,#yercizenler,#awsmapathon,#turkiye,#hotosm-project-14218,#helpngo,#turkey,#TürkiyeEQ060223","{""building"": 100, ""highway"": 15, ""source"": 15}","{""building"": 6, ""source"": 5, ""highway"": 4}"
2781,18578451,https://www.openstreetmap.org/user/Bruno%20Yang,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,Bruno Yang,7.0,894.0,0.0,599.0,188.0,5.0,98.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Turkey,RapiD 1.1.9-tm.1,"#yercizenler,#turkiye,#turkey,#TürkiyeEQ060223,#hotosm-project-14262","{""building"": 98, ""source"": 7}","{""source"": 3, ""landuse"": 2, ""building"": 1}"
2782,18308817,https://www.openstreetmap.org/user/Abhandari1,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,Abhandari1,3.0,894.0,0.0,727.0,12.0,1.0,138.0,14.0,2.0,0.0,0.0,0.0,1.0,0.0,133.0,0.0,5.0,13.0,0.0,1.0,0.0,0.0,Turkey,RapiD 1.1.9-tm.1,"#yercizenler,#turkiye,#hotosm-project-14234,#turkey,#TürkiyeEQ060223","{""source"": 134, ""building"": 133, ""highway"": 5, ""ford"": 1}","{""highway"": 13, ""source"": 8, ""waterway"": 1}"
2783,14036054,https://www.openstreetmap.org/user/jchenoz,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,jchenoz,10.0,894.0,0.0,678.0,1.0,37.0,164.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,164.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Syrian Arab Republic,iD 2.21.1,"#OMHAP,#Syria,#AKDN,#MissingMaps,#TürkiyeEQ060223,#hotosm-project-14232,#cork","{""building"": 164, ""layer"": 1}","{""building"": 1}"
2784,3244774,https://www.openstreetmap.org/user/Diana%20Manson,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,Diana Manson,8.0,894.0,0.0,704.0,0.0,29.0,156.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Syrian Arab Republic,"iD 2.21.1,RapiD 1.1.9-tm.1","#OMHAP,#Syria,#hotosm-project-14246,#AKDN,#TürkiyeEQ060223,#hotosm-project-14232","{""building"": 156, ""source"": 86, ""layer"": 1}","{""highway"": 1}"
2785,3281808,https://www.openstreetmap.org/user/Rico557,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,Rico557,5.0,893.0,4635.0,678.0,46.0,3.0,151.0,12.0,3.0,0.0,0.0,0.0,2.0,1.0,123.0,0.0,27.0,12.0,0.0,0.0,0.0,0.0,"Turkey,Syrian Arab Republic",RapiD 1.1.9-tm.1,"#yercizenler,#OMHAP,#Syria,#turkiye,#AKDN,#hotosm-project-14234,#turkey,#TürkiyeEQ060223,#hotosm-project-14232","{""source"": 146, ""building"": 123, ""highway"": 27, ""barrier"": 1, ""noexit"": 1, ""leisure"": 1}","{""highway"": 12, ""source"": 10, ""noexit"": 1}"
2786,1342842,https://www.openstreetmap.org/user/leslymc4,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,leslymc4,3.0,892.0,0.0,700.0,0.0,16.0,172.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Syrian Arab Republic,JOSM/1.5 (18646 en),"#TürkiyeEQ060223,#hotosm-project-14246,#OMHAP,#Syria","{""building"": 172, ""source"": 170}",{}
2787,17591996,https://www.openstreetmap.org/user/ariena,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,ariena,9.0,892.0,1957.0,579.0,116.0,71.0,111.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,101.0,4.0,10.0,3.0,0.0,0.0,0.0,0.0,Turkey,RapiD 1.1.9-tm.1,"#hotosm-project-14220,#yercizenler,#turkiye,#hotosm-project-14234,#turkey,#TürkiyeEQ060223","{""building"": 101, ""source"": 86, ""highway"": 10, ""oneway"": 1, ""embankment"": 1, ""lanes"": 1, ""addr:city"": 1}","{""source"": 8, ""building"": 4, ""highway"": 3, ""landuse"": 1}"
2788,18428570,https://www.openstreetmap.org/user/simonblaen,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,simonblaen,4.0,892.0,540.0,685.0,50.0,0.0,149.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,Turkey,RapiD 1.1.9-tm.1,"#yercizenler,#turkiye,#hotosm-project-14233,#turkey,#TürkiyeEQ060223","{""source"": 149, ""building"": 143, ""highway"": 6}","{""highway"": 8, ""source"": 8}"
2789,8457144,https://www.openstreetmap.org/user/SusannaGRITA,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,SusannaGRITA,14.0,891.0,0.0,403.0,2.0,314.0,97.0,10.0,65.0,0.0,0.0,0.0,0.0,0.0,97.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,Turkey,RapiD 1.1.9-tm.1,"#hotosm-project-14226,#yercizenler,#awsmapathon,#turkiye,#hotosm-project-14218,#helpngo,#turkey,#TürkiyeEQ060223","{""building"": 97, ""source"": 19}","{""building"": 7, ""highway"": 3}"
2790,17135588,https://www.openstreetmap.org/user/Richard%20Tanzania,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,Richard Tanzania,1.0,890.0,0.0,724.0,0.0,0.0,155.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,1.0,0.0,7.0,0.0,0.0,0.0,1.0,Turkey,RapiD 1.1.9-tm.1,"#yercizenler,#turkiye,#uhuzam,#hotosm-project-14264,#cscrs,#turkey,#TürkiyeEQ060223","{""building"": 155, ""source"": 3}","{""highway"": 7, ""boundary"": 3, ""admin_level"": 2, ""building"": 1, ""amenity"": 1, ""religion"": 1, ""denomination"": 1}"
2791,16754559,https://www.openstreetmap.org/user/MushroomMan,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,MushroomMan,3.0,889.0,0.0,260.0,412.0,125.0,45.0,34.0,13.0,0.0,0.0,0.0,0.0,0.0,45.0,31.0,0.0,3.0,0.0,0.0,0.0,0.0,Syrian Arab Republic,"JOSM/1.5 (18646 en),JOSM/1.5 (18463 en)","#OMHAP,#Syria,#adt,#hotosm-project-14246,#AKDN,#MissingMaps,#TürkiyeEQ060223,#hotosm-project-14232,#hotosm-project-14Added","{""building"": 45}","{""building"": 31, ""highway"": 3, ""layer"": 2}"
2792,18472688,https://www.openstreetmap.org/user/Lilly%20Gordon,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,Lilly Gordon,5.0,889.0,0.0,747.0,1.0,1.0,138.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Syrian Arab Republic,iD 2.21.1,"#OMHAP,#Syria,#AKDN,#TürkiyeEQ060223,#hotosm-project-14232","{""building"": 138}","{""landuse"": 2}"
2793,7672522,https://www.openstreetmap.org/user/hellen%20gasper1977,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,hellen gasper1977,4.0,887.0,0.0,375.0,389.0,24.0,61.0,33.0,2.0,3.0,0.0,0.0,0.0,0.0,29.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,Turkey,JOSM/1.5 (18622 en),"#hotosm-project-14226,#turkiye,#awsmapathon,#helpngo,#turkey,#TürkiyeEQ060223","{""building"": 29, ""type"": 3, ""building:levels"": 2}","{""building"": 3, ""highway"": 3, ""oneway"": 1}"
2794,18183089,https://www.openstreetmap.org/user/Mavaj,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,Mavaj,8.0,887.0,12769.0,766.0,3.0,56.0,51.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,33.0,5.0,0.0,0.0,0.0,0.0,Turkey,RapiD 1.1.9-tm.1,"#TürkiyeEQ060223,#hotosm-project-14218,#yercizenler","{""highway"": 33, ""building"": 18, ""source"": 18, ""surface"": 2}","{""highway"": 5, ""source"": 4}"
2795,18435699,https://www.openstreetmap.org/user/zi%C5%9Fan%20b,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,zişan b,8.0,885.0,0.0,713.0,7.0,13.0,145.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,Turkey,RapiD 1.1.9-tm.1,"#yercizenler,#turkiye,#hotosm-project-14234,#turkey,#hotosm-project-14235,#TürkiyeEQ060223","{""building"": 145, ""source"": 85, ""layer"": 1}","{""highway"": 4}"
2796,18441063,https://www.openstreetmap.org/user/fulyaozsan,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,fulyaozsan,10.0,885.0,167.0,462.0,222.0,13.0,134.0,50.0,4.0,0.0,0.0,0.0,0.0,0.0,132.0,31.0,2.0,19.0,0.0,0.0,0.0,0.0,Turkey,RapiD 1.1.9-tm.1,"#yercizenler,#turkiye,#hotosm-project-14233,#turkey,#hotosm-project-14235,#TürkiyeEQ060223","{""building"": 132, ""source"": 46, ""layer"": 3, ""highway"": 2}","{""building"": 31, ""highway"": 19, ""oneway"": 1, ""source"": 1}"
2797,18441105,https://www.openstreetmap.org/user/alperkrs,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,alperkrs,9.0,883.0,457.0,647.0,58.0,22.0,147.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,Turkey,RapiD 1.1.9-tm.1,"#yercizenler,#turkiye,#hotosm-project-14233,#hotosm-project-14234,#turkey,#TürkiyeEQ060223,#hotosm-project-14262","{""building"": 146, ""source"": 49, ""highway"": 1}","{""highway"": 5, ""source"": 4}"
2798,11249984,https://www.openstreetmap.org/user/Deliaff,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,Deliaff,4.0,883.0,0.0,698.0,0.0,36.0,144.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Syrian Arab Republic,iD 2.21.1,"#OMHAP,#Syria,#AKDN,#acnspainfy23,#TürkiyeEQ060223,#hotosm-project-14232,#accenture,#acnfy23","{""building"": 144}",{}
2799,18437557,https://www.openstreetmap.org/user/h%20cigdem,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,h cigdem,5.0,883.0,0.0,705.0,1.0,51.0,119.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Turkey,RapiD 1.1.9-tm.1,"#yercizenler,#turkiye,#hotosm-project-14233,#turkey,#TürkiyeEQ060223","{""building"": 119}","{""highway"": 1, ""source"": 1}"
2800,18418381,https://www.openstreetmap.org/user/Belgn%20D,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,Belgn D,7.0,882.0,673.0,567.0,58.0,94.0,124.0,25.0,12.0,0.0,2.0,0.0,0.0,0.0,117.0,11.0,6.0,13.0,0.0,0.0,0.0,0.0,Turkey,RapiD 1.1.9-tm.1,"#TürkiyeEQ060223,#hotosm-project-14218,#yercizenler,#hotosm-project-14219","{""building"": 117, ""source"": 48, ""highway"": 6, ""boundary"": 1, ""admin_level"": 1, ""name"": 1}","{""highway"": 13, ""name"": 11, ""building"": 11, ""source"": 6, ""boundary"": 3, ""admin_level"": 3, ""type"": 2, ""alt_name"": 1, ""city"": 1, ""is_in:city"": 1, ""building:levels"": 1, ""height"": 1}"
2801,10382191,https://www.openstreetmap.org/user/Chris%20Fitzgerald,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,Chris Fitzgerald,5.0,880.0,0.0,659.0,5.0,46.0,157.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Turkey,RapiD 1.1.9-tm.1,"#hotosm-project-14226,#awsmapathon,#yercizenler,#turkiye,#hotosm-project-14233,#helpngo,#turkey,#TürkiyeEQ060223,#cork","{""building"": 157}","{""highway"": 2, ""landuse"": 1, ""source"": 1}"
2802,14509512,https://www.openstreetmap.org/user/upmElena99,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,upmElena99,4.0,880.0,4405.0,722.0,4.0,0.0,151.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,27.0,3.0,0.0,0.0,0.0,0.0,Syrian Arab Republic,iD 2.21.1,"#OMHAP,#Syria,#hotosm-project-14311,#MissingMaps,#TürkiyeEQ060223","{""building"": 124, ""highway"": 27}","{""highway"": 3, ""source"": 2}"
2803,18494082,https://www.openstreetmap.org/user/apatel971,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,apatel971,7.0,880.0,0.0,654.0,33.0,56.0,132.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,Turkey,RapiD 1.1.9-tm.1,"#hotosm-project-14226,#awsmapathon,#turkiye,#amer,#helpngo,#bloomberg,#turkey,#TürkiyeEQ060223","{""building"": 132, ""layer"": 5}","{""highway"": 3}"
2804,14771042,https://www.openstreetmap.org/user/mwmathews,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,mwmathews,6.0,879.0,6109.0,788.0,4.0,0.0,78.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,19.0,3.0,0.0,1.0,0.0,0.0,Syrian Arab Republic,iD 2.21.1,"#FSUGEOG,#hotosm-project-14230,#OMHAP,#Syria,#AKDN,#GTUYouthMappers,#MissingMaps,#TürkiyeEQ060223","{""building"": 59, ""highway"": 19}","{""source"": 5, ""landuse"": 3, ""highway"": 3, ""boundary"": 2, ""admin_level"": 2, ""waterway"": 1, ""name:ru"": 1, ""intermittent"": 1}"
